title,text,image_url,image_file
برج تهمینه,"یکی از جاهای تاریخی و دیدنی البرز، برج سنگی میدانک یا برج تهمینه است که در سده‌های هفتم و هشتم هجری قمری ساخته شده و معماری آن برگرفته از بناهای دوران مغول و تیموری است. برج تهمینه شامل پلان هشت‌ضلعی با ایوانی در سمت غرب و گنبدی دوپوش می‌شود. نمای داخل این بنا با قوس‌های چلیپایی تزیین شده و از سنگ، گچ و ساروج ساخته شده است. طبق گفته برخی از افراد، این برج محل دفن یکی از اعضای خاندان محلی پادوسپان بوده و به‌ دلیل ساختار منحصربه‌فردش، نمونه‌ای ارزشمند از معماری آرامگاهی قرون میانه ایران محسوب می‌شود.
آدرس: البرز، شهرستان کرج، بخش آسارا، جاده چالوس، منطقه حفاظت شده البرز مرکزی، روستای میدانک
ساعت کاری: شبانه‌روزی",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/borje-tahmine.webp,images/image_11.webp
پیست اسکی دیزین,"یکی از جذاب‌ترین مکان های البرز برای علاقه‌مندان اسکی، پیست اسکی دیزین است. این پیست در سال ۱۳۴۸ با نصب یک دستگاه بالابر به عنوان اولین پیست اسکی بین‌المللی ایران فعالیت خودش را شروع کرد و در حال حاضر با ۴ تله‌کابین، ۲ تله‌سیژ، ۹ تله‌اسکی بشقابی و ۱ تله اسکی چکشی فعالیت می‌کند. علاوه بر اسکی روی برف می‌توانید اسکی روی چمن را هم در این مجموعه انجام دهید. بد نیست بدانید که دیزین جزو بهترین پیست اسکی های ایران است.
آدرس: کرج، جاده میگون-شمشک، پیست اسکی دیزین
ساعت کاری: 7:۳۰ صبح تا ۱۷
هزینه ورودی: شنبه تا چهارشنبه ۵۵۰ هزار تومان و پنجشنبه و جمعه ۷۰۰ هزار تومان برای هر نفر",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/dizin.webp,images/image_12.webp
سد کرج (امیرکبیر),"سد امیرکبیر یا سد کرج یکی از شاهکارهای مهندسی ایران است که ساخت آن در سال ۱۳۳۶ شروع شد و در سال ۱۳۴۰ به بهره‌برداری رسید. سد کرج با ارتفاعی حدود ۱۸۰ متر، در ۲۵ کیلومتری شمال کرج و مسیر جاده چالوس قرار دارد و پشت آن دریاچه‌ای زیبا به چشم می‌خورد. اطراف این دریاچه، یکی از مکان‌های دیدنی البرز برای پیک‌نیک، قایق‌سواری، ماهیگیری و عکاسی است. آنچه در این منطقه نظر شما را جلب می‌کند، طبیعت سرسبز، آب‌وهوای مطبوع و باغ‌های میوه است.
آدرس: شهرستان کرج، کیلومتر ۲۸ جاده کرج-چالوس",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/karj.webp,images/image_13.webp
پارک جنگلی جهان نما,"یکی از بزرگترین پارک‌های کرج، پارک جنگلی جهان‌نما است که نیم قرن قدمت دارد و با وسعتی حدود ۱۴۰۰ هکتار بین اتوبان تهران-کرج و بزرگراه همت قرار گرفته است. پوشش گیاهی این پارک جنگلی بسیار متنوع است و با داشتن یک دریاچه مصنوعی بزرگ، منظره‌ای چشم‌نواز را ایجاد کرده است.
آدرس: کرج، خیابان بلوار توحید، کمربندی غربی، آزادراه شهید فهمیده",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/parke-jangali.webp,images/image_14.webp
کاخ سلیمانیه,"کاخ سلیمانیه یک مکان تاریخی البرز است که قدمت آن به دوره قاجار می‌رسد. این کاخ در سال‌های ۱۲۲۵ تا ۱۲۲۷ به عنوان اقامتگاه تابستانی شاه قاجار ساخته شد و نام پسر شاه، یعنی سلیمان‌میرزا را روی آن گذاشتند. تالارهای مجلل، ارسی‌ها، آیینه‌کاری‌ها و انواع نقاشی‌ها از زیبایی‌های این کاخ هستند.
آدرس: کرج، دانشکده کشاورزی، بلوار هفت تیر، خیابان کیانپور
ساعت کاری: شنبه تا چهارشنبه ۹ صبح تا ۱۳
هزینه ورودی: 4 هزار تومان",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/kakhe-solimaniye.webp,images/image_15.webp
دهکده آبی پارس,"اگر به کرج سفر کردید و دنبال تفریحی جذاب و هیجان‌انگیز بودید، حتما سری به دهکده آبی پارس بزنید. این پارک آبی سرپوشیده با استانداردهای بین‌المللی و آخرین تکنولوژی‌های روز طراحی شده است. ظرفیت این مجموعه ۲۰۰۰ نفر به‌صورت همزمان است. دهکده آبی پارس مجموعه‌ای کامل از سرگرمی‌های آبی را ارائه می‌دهد که شامل سرسره‌های سرعتی و پیچ‌در‌پیچ، رودخانه وحشی، استخر موج آرامش، سقوط آزاد لوپ‌دار و ساده، چاله فضایی، بازی‌های کودکان و قلعه وحشی می‌شوند. دهکده آبی پارس جزو بهترین پارک های آبی تهران است.
آدرس: کرج، خروجی گرمدره، خیابان شهدا
ساعت کاری: بانوان: یکشنبه، سه شنبه و پنجشنبه از ۹ صبح تا ۱۷ و آقایان: یکشنبه و دوشنبه از ۱۸ تا ۲۴، چهارشنبه از ۹ صبح تا ۲۳، پنجشنبه از ۱۸ تا ۲۴ و جمعه از ۹ صبح تا ۲۲
شماره تماس: ۰۲۶۳۶۱۱۶",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/ei_1640383930868.webp,images/image_16.webp
خانه احمد شاملو,"خانه موزه شاملو سال‌ها محل زندگی شاملو بوده و در آن وسایل شخصی، دست‌نوشته‌ها و یادگاری‌های این شاعر نگهداری می‌شود. خانم آیدا سرکیسیان، همسر احمد شاملو، هنوز در این مکان زندگی می‌کند و بازدید از خانه تنها با هماهنگی قبلی امکان‌پذیر است.
آدرس: کرج، شهرک دهکده فردیس",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/shamlo-house.webp,images/image_17.webp
امامزاده طاهر,"امامزاده طاهر بنایی است که قدمت آن به دوران صفویه برمی‌گردد و به‌واسطه دفن چهره‌های سرشناس فرهنگی و هنری مشهور شده است. برای مثال پیکر غلامحسین بنان، هوشنگ گلشیری، جلال ذوالفنون، بابک معصومی و ناصر تقوایی در این امامزاده دفن شده‌اند. معماری این امامزاده ایرانی-اسلامی است و شامل گنبدخانه، شبستان زنانه و مردانه، دو رواق شمالی و جنوبی، دو گلدسته و یک ایوان می‌شود. ضریح جدید امامزاده طاهر در سال ۱۳۷۹ به سبک سنتی ساخته شده و جلوه‌ای خاص به این مکان بخشیده است.
آدرس: کرج، فاز چهار مهرشهر، خیابان ساحل دوم، خیابان ساحل سوم
ساعت کاری: شنبه تا چهارشنبه ۵ صبح تا ۲۰، پنجشنبه ۵ صبح تا ۲۲ و جمعه ۵ صبح تا ۱۹",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/emamzade-taher.webp,images/image_18.webp
بام کرج,"اگر دنبال مکانی دنج و آرام هستید، بام کرج یکی از بهترین گزینه‌ها برای استراحت و تفریح است. این منطقه در دامنه کوه‌های البرز با ارتفاع حدود ۱۷۰۰ متر از سطح دریا، چشم‌اندازی بی‌نظیر از شهر کرج و جاده چالوس را پیش روی شما قرار می‌دهد. بام کرج که در شمال غربی کرج واقع شده، به‌راحتی از طریق جاده چالوس قابل دسترسی است. این نقطه مرتفع به‌ویژه در شب، با نورهای شهر و فضای آرامش‌بخش خود، جذابیت خاصی پیدا می‌کند. بهترین زمان بازدید از بام کرج، فصل‌های بهار و تابستان است.
آدرس: استان البرز، شهرستان کرج، بلوار طالقانی، گلستان ۲۱، نیک‌نژاد شمالی",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/bame-karaj.webp,images/image_19.webp
کاروانسرای شاه عباسی,"یکی از اماکن دیدنی البرز، کاروانسرای شاه عباسی است که در زمان شاه سلیمان صفوی ساخته شد. این بنای تاریخی با مساحت بیش از ۳ هزار متر مربع در ابتدا پادگان بود و بعد از مدتی به مدرسه فلاحت تبدیل شد. در کاروانسرای شاه عباسی ۲۱ حجره ایوان‌دار وجود دارد که از سنگ، آجر، چوب و کاهگل ساخته شده‌اند. یکی از خاص‌ترین مکان های تاریخی و دیدنی البرز همین کاروانسرای شاه عباسی است.
آدرس: استان البرز، کرج، جنوب شرقی میدان شاه‌عباسی
ساعت کاری: 9 صبح تا ۱۹",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/shabbasi.webp,images/image_20.webp
جاهای دیدنی ساوجبلاغ,ساوجبلاغ با داشتن طبیعتی بکر و تاریخی کهن در استان البرز قرار دارد. از کوه‌های سرسبز و دشت‌های آرام گرفته تا چشمه‌های خنک و روستاهای دوست‌داشتنی این منطقه، تجربه‌ای فراموش‌نشدنی از سفر به البرز را به شما هدیه می‌دهد. اگر دنبال مقصدی برای طبیعت‌گردی، تفریح یا عکاسی هستید، جاهای دیدنی ساوجبلاغ انتخابی ایدئال هستند. در ادامه با مهم‌ترین دیدنی‌های طبیعی و تاریخی این شهرستان آشنا می‌شوید.,,
روستای ولیان,"برای یک روز استراحت و تفریح در نزدیکی تهران به روستای ولیان بروید. این روستای تاریخی با قدمتی بیش از ۳ هزار سال بین دامنه‌های رشته کوه البرز واقع شده است. اگر به روستای ولیان رفتید، تست غذاهای محلی اشکنه، کله‌جوش، دمک و سیرماست‌پلو را از دست ندهید.
آدرس: شهرستان ساوجبلاغ، خیابان شیلو، خیابان والبین، جاده بینه",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/3f591ed3-3bc3-43cb-9764-3ea1aaffe2a2.webp,images/image_22.webp
روستای باستانی ینگی امام,"روستای ینگی امام یکی از روستاهای قدیمی و باستانی ساوجبلاغ است که در آن تپه‌ای تاریخی، امامزاده و کاروانسرایی قدیمی قرار دارد. با گسترش شهرها، این روستای باستانی به شهر هشتگرد اضافه شده و در ابتدای این شهر قرار گرفته است.
آدرس: البرز، شهرستان ساوجبلاغ، شهر هشتگرد، روستای ینگی امام",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/yangi-emam.webp,images/image_23.webp
روستای برغان,"روستای برغان یکی از زیباترین روستاهای کوهستانی ایران است که در ارتفاع ۱۶۵۰ متری از سطح دریا و بین دو رودخانه سنج و شاهرود جای گرفته است. این روستا با طبیعت سرسبز، درختان آلو، آلوچه، گردو و بادام، چنار هزارساله و بناهای تاریخی و مذهبی، مقصدی جذاب برای سفر یک‌روزه است. روستای برغان در تمام فصل‌ها جذاب است؛ بهار و تابستان با آب‌و‌هوای خنک، و پاییز و زمستان با مناظر رنگارنگ و زمستانی، تجربه‌ای متفاوت را برای گردشگران رقم می‌زند. سوغات محلی این روستا شامل ترشیجات، گردو، آلوچه و بستنی محلی می‌شود.
آدرس: استان البرز، شهرستان ساوجبلاغ، بخش چندار، دهستان برغان",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/borqan.webp,images/image_24.webp
روستای کردان,"روستای کردان با قدمتی بیش از هزار سال، یکی از زیباترین مقاصد طبیعت‌گردی نزدیک تهران است. این روستا با باغ‌های آلبالو، گیلاس، زردآلو و گردو، کوه‌های سرسبز و رودخانه جاری، محیطی آرام و دل‌نشین را برای گشت‌وگذار فراهم می‌کند. در کردان می‌توانید آثار تاریخی ارزشمندی مانند برج مقبره امامزاده حسین از دوران سلجوقیان و پل قدیمی بانو صحرا از دوران صفویه را ببینید. هم‌چنین در این روستا می‌توانید تفریحات متنوعی مانند شنا، کوهنوردی، سوارکاری و ورزش‌های گروهی را تجربه کنید.
آدرس: کیلومتر ۲۰ آزادراه قزوین-کرج، روستای کردان",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/kordan-village.webp,images/image_25.webp
روستای شلمزار,"زیبایی روستای شلمزار به داشتن باغ‌های گردو، انگور، گیلاس و شاتوت و چشمه‌ها و قنات‌های فراوانش است. این روستا که در ارتفاعی کوهستانی قرار دارد، آب‌وهوایی سرد و مطبوع داشته و ترکیبی از خانه‌های سنتی و ویلاهای مدرن را دارد. مردم شلمزار عمدتاً به کشاورزی، باغداری و دامداری مشغول هستند و در گذشته در معادن کار می‌کردند. ویژگی بارز این روستا، داشتن درختان چنار ۵۰۰ تا ۱۲۰۰ ساله و مسیرهای کوهستانی متنوع است.
آدرس: استان البرز، ساوجبلاغ، جاده سیراب-امامزاده موسی، روستای شلمزار",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/shelmazar.webp,images/image_26.webp
روستای ورده,"روستای ورده یکی از دیدنی‌ترین و تاریخی‌ترین روستاهای ساوجبلاغ است که در دل رشته کوه‌های البرز و شمال غرب کرج قرار دارد. این روستا با آب‌وهوای نیمه‌کوهستانی، رودخانه‌ها و چشمه‌های فراوان، فضایی بکر و دل‌نشین دارد. با رفتن به ورده می‌توانید بافت سنتی خانه‌های گلی، گرمابه و آسیاب قدیمی را مشاهده کنید و به بناهای تاریخی امامزاده عبدالقهار و بی‌بی سکینه سر بزنید.
آدرس: شهرستان ساوجبلاغ، جاده سیوان‌دره",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/vardeh.webp,images/image_27.webp
خانه دکتر مصدق,"خانه دکتر محمد مصدق یکی از آثار تاریخی ارزشمند استان البرز است که قدمتی بیش از ۱۵۰ سال دارد. این خانه باغ شامل ساختمان مسکونی دو طبقه با پلان مستطیلی، حیاط، ایوان‌ها و ستون‌های چهارگوش می‌شود و یادآور کوشک‌های ساده قاجاری است. دکتر مصدق سال‌های پایانی عمر خود را در این خانه گذراند و پس از مرگش در همان جا به خاک سپرده شد. در حال حاضر بخشی از این مجموعه به موزه و کتابخانه اختصاص دارد و در فهرست آثار ملی ایران ثبت شده است.
آدرس: استان البرز، شهرستان نظرآباد، دهستان احمدآباد",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/mosadegh.webp,images/image_28.webp
جاهای دیدنی طالقان,طالقان، منطقه‌ای ییلاقی در استان البرز با طبیعت بکر و چشم‌اندازهای کوهستانی دیدنی است. در این منطقه می‌توانید از آبشارهای خروشان، چشمه‌های فراوان، یخچال‌های طبیعی و روستاهای پلکانی سرسبز، دیدن کنید. حیات وحش متنوع مثل خرس، گرگ، عقاب و خرگوش، و پوشش گیاهی گسترده از درختان گردو و زیتون گرفته تا گیاهان کوهی و گل‌های وحشی، زیبایی طالقان را دوچندان کرده است. در ادامه با جاهای دیدنی طالقان آشنا می‌شوید.,,
آبشار کرکبود طالقان,"آبشار کرکبود طالقان یکی از زیباترین جاذبه‌های طبیعی و مکان های دیدنی استان البرز است که در نزدیکی روستای خوش‌ آب‌وهوای کرکبود و میان صخره‌های ۳۰ تا ۵۰ متری قرار دارد. این آبشار پنج‌متری از ارتفاعات حصارچال مازندران سرچشمه می‌گیرد و با قدرتی چشمگیر به رود شاهرود می‌ریزد. در اطراف آبشار کرکبود حوضچه‌های طبیعی برای آب‌تنی و حفره‌هایی دیدنی وجود دارد که در گذشته محل کتابت قرآن خوش‌نویسان بوده‌اند. برای رسیدن به این جاذبه، باید از اتوبان تهران–قزوین و آبیک و زیاران عبور کنید تا به روستای کرکبود برسید. بهترین زمان بازدید از این آبشار خروشان و دیدنی، فصل بهار و تابستان است.
آدرس: شهرستان طالقان، جاده کرکبود",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/karkabod.webp,images/image_30.webp
آبشار دوازده کاسه روستای جوستان,"آبشار دوازده کاسه یکی از جذاب‌ترین آبشارهای البرز است که در نزدیکی روستای زیبای جوستان قرار دارد. این آبشار پله‌پله و کاسه‌مانند از دل کوه جاری می‌شود و منظره‌ای تماشایی را خلق می‌کند. برای دسترسی به این آبشار باید از مسیر تهران–کرج–قزوین وارد جاده طالقان شوید و پس از رسیدن به جوستان، حدود دو ساعت در مسیر رودخانه پیاده‌روی کنید. در این مسیر از میان درختان و طاق سنگی قدیمی عبور می‌کنید که سختی مسیر را کمتر می‌کند. بهترین زمان بازدید از آبشار دوازده کاسه، بهار و اوایل تابستان است تا از تماشای آبشار پرآب در آب‌وهوایی خوش لذت ببرید.
آدرس: استان البرز، شهرستان طالقان، روستای جوستان",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/davazdah-kase.webp,images/image_31.webp
روستای ایستا,"روستای ایستا یا منتظران یکی از شگفت‌انگیزترین جاهای دیدنی طالقان است که سبک زندگی مردمش با دنیای مدرن کاملا متفاوت است. ساکنان این روستا که اصالتاً تبریزی‌اند، در سال ۱۳۶۹ به طالقان مهاجرت کرده‌اند و هنوز هم بدون برق، گاز، تلفن و حتی وسایل نقلیه زندگی می‌کنند. در ایستا خبری از تلویزیون، مراسم عروسی یا عزاداری نیست و مردم آن با قوانین خاص خود، روزگار را می‌گذرانند. این روستای خاص با طبیعتی بکر، برای گردشگرانی که دنبال تجربه‌ای متفاوت از زندگی سنتی هستند، مقصدی منحصربه‌فرد محسوب می‌شود. روستای ایستا یکی از زیباترین و بهترین روستاهای ایران هم هست.
آدرس: استان البرز، شهرستان طالقان، ۱۵ کیلومتری جاده طالقان، روستای ایستا",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/ista.webp,images/image_32.webp
چنار کهنسال البرز,"چنار کهنسال روستای لهران یکی از آثار طبیعی ملی ایران است که با حدود ۵۰۰ سال قدمت، شکوه خاصی به این منطقه بخشیده است. این درخت باشکوه که در یکی از جاهای تفریحی البرز قرار دارد، با ارتفاعی حدود ۲۳ متر و قطری نزدیک به ۴۳ متر در طبیعت طالقان خودنمایی می‌کند.
آدرس: البرز،‌ طالقان، روستای لهران",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/chenar.webp,images/image_33.webp
قلعه کیقباد هرنج,"قلعه کیقباد هرنج از دیدنی‌ترین آثار تاریخی طالقان است که قدمت آن به سده‌های چهارم و پنجم هجری قمری و دوران اسماعیلیه برمی‌گردد. این دژ بر فراز کوهی در سه کیلومتری شمال‌غرب روستای هرنج قرار گرفته و بقایای دیوارهای ساروجی و حوض سنگی آن هنوز پابرجاست. قلعه کیقباد با وجود کوچک‌بودن، پناهگاه و مرکز دفاعی بوده است. مسیر دسترسی به این قلعه حدود ۳.۵ کیلومتر است و به‌ دلیل صخره‌ای بودن راه، صعود آن باید با احتیاط انجام شود.
آدرس: استان البرز، شهرستان طالقان، ‎سه کیلومتری شمال غرب روستای هرنج",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/kiqbad.webp,images/image_34.webp
گردنه هزار چم,"گردنه هزارچم یکی از مسیرهای تماشایی و سرسبز طالقان است که تهران را به کجور متصل می‌کند و در شمال این منطقه کوهستانی قرار دارد. این گردنه، مرزی طبیعی میان طالقان، کلاردشت و تنکابن به‌شمار می‌رود و با پیچ‌وخم‌های مه‌آلود و طبیعتی بکر، از محبوب‌ترین مسیرهای گردشگری البرز محسوب می‌شود. در طول مسیر هزارچم می‌توانید در بوفه‌ها و قهوه‌خانه‌های محلی، خوراکی و نوشیدنی موردعلاقه خود را سفارش دهید. اگر عاشق جاده‌های پرپیچ و مناظر کوهستانی هستید، بازدید از گردنه هزارچم طالقان برای شما تجربه‌ای فراموش‌نشدنی خواهد بود.
آدرس: استان البرز،‌ طالقان",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/hezarcham.webp,images/image_35.webp
خانه آیت الله طالقانی,"خانه آیت‌الله طالقانی یکی از ارزشمندترین یادگارهای دوران قاجار است که بیش از ۱۵۰ سال قدمت دارد و در فهرست آثار ملی ایران ثبت شده است. این خانه خشتی و گلی، روزگاری مامن علمای بزرگی مانند «آیت‌الله سید محمود طالقانی» و پناهگاه «نواب صفوی» بوده است. بخشی از وسایل و کتاب‌های شخصی آیت‌الله طالقانی هنوز در این خانه نگهداری می‌شود.
آدرس: البرز، شهرستان طالقان، روستای گلیرد
هزینه ورود: رایگان",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/taleqani.webp,images/image_36.webp
روستای دیزان,"روستای دیزان در دامنه جنوبی رشته‌کوه‌های البرز مرکزی و نزدیک قله علم‌کوه قرار دارد. این دهکده کوهستانی با دشت‌های وسیع، مراتع سرسبز و طبیعتی بکر، یکی از محبوب‌ترین جاهای دیدنی طالقان محسوب می‌شود. نام دیزان برگرفته از واژه «دژان» است، زیرا در گذشته قلعه‌های متعددی از دوران اسماعیلیان در این منطقه وجود داشته است. بهترین زمان سفر به دیزان، بهار و تابستان است که هوای مطبوع و مناظر خیره‌کننده انتظار گردشگران را می‌کشد.
آدرس: استان البرز، شهرستان طالقان، ۴۰ کیلومتر بعد از شهر طالقان، بخش بالا طالقان",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/dizan.webp,images/image_37.webp
امامزاده قاضی میر سعید طالقان,"امامزاده قاضی میرسعید از نوادگان امام محمدباقر بوده و به‌ دلیل قضاوت عادلانه‌اش، به «قاضی» معروف شده است. بنای این امامزاده با مصالحی مانند سنگ، چوب و ساروج ساخته شده و گنبدی کوچک و زیبا بر فراز آن دیده می‌شود. محیط سرسبز اطراف و درختان کهنسال، حال‌وهوای آرامش‌بخشی به این مکان بخشیده‌اند. این اثر در سال ۱۳۸۱ در فهرست آثار ملی ایران ثبت شده و هر سال میزبان زائران و گردشگران زیادی است.
آدرس: البرز، شهرستان طالقان، ۳ کیلومتری بخش بالا طالقان",https://www.eghamat24.com/blog/wp-content/uploads/2025/10/mirsaed.webp,images/image_38.webp
